slide_id_from_zero;course_name;start_timestamp;end_timestamp;transcript_id;aoi_id;aoi_upper_left_x;aoi_upper_left_y;aoi_lower_right_x;aoi_lower_right_y;aoi_center_x;aoi_center_y;aoi_content
2;2;236.04;242.44;34;4;0.73;0.27;0.95;0.7;0.84;0.485;جدول مكون من عمودين واربع صفوف: العمود الاول بعنوان # ص # وتظهر القيم:[ 0، 1، 1، 2]. العمود الثاني بعنوان # التصنيفات: فئة الفاكهة # وتظهر القيم: [تفاح، توت ازرق، توت ازرق، موز]. يوجد سهم يشير من العمود الثاني الى العمود الاول.
2;2;242.44;249.04;35;4;0.73;0.27;0.95;0.7;0.84;0.485;جدول مكون من عمودين واربع صفوف: العمود الاول بعنوان # ص # وتظهر القيم:[ 0، 1، 1، 2]. العمود الثاني بعنوان # التصنيفات: فئة الفاكهة # وتظهر القيم: [تفاح، توت ازرق، توت ازرق، موز]. يوجد سهم يشير من العمود الثاني الى العمود الاول.
2;2;249.04;255.52;36;4;0.73;0.27;0.95;0.7;0.84;0.485;جدول مكون من عمودين واربع صفوف: العمود الاول بعنوان # ص # وتظهر القيم:[ 0، 1، 1، 2]. العمود الثاني بعنوان # التصنيفات: فئة الفاكهة # وتظهر القيم: [تفاح، توت ازرق، توت ازرق، موز]. يوجد سهم يشير من العمود الثاني الى العمود الاول.
2;2;255.52;265.52;37;4;0.73;0.27;0.95;0.7;0.84;0.485;جدول مكون من عمودين واربع صفوف: العمود الاول بعنوان # ص # وتظهر القيم:[ 0، 1، 1، 2]. العمود الثاني بعنوان # التصنيفات: فئة الفاكهة # وتظهر القيم: [تفاح، توت ازرق، توت ازرق، موز]. يوجد سهم يشير من العمود الثاني الى العمود الاول.
2;2;265.52;274.04;38;4;0.73;0.27;0.95;0.7;0.84;0.485;جدول مكون من عمودين واربع صفوف: العمود الاول بعنوان # ص # وتظهر القيم:[ 0، 1، 1، 2]. العمود الثاني بعنوان # التصنيفات: فئة الفاكهة # وتظهر القيم: [تفاح، توت ازرق، توت ازرق، موز]. يوجد سهم يشير من العمود الثاني الى العمود الاول.
2;2;274.04;279;39;4;0.73;0.27;0.95;0.7;0.84;0.485;جدول مكون من عمودين واربع صفوف: العمود الاول بعنوان # ص # وتظهر القيم:[ 0، 1، 1، 2]. العمود الثاني بعنوان # التصنيفات: فئة الفاكهة # وتظهر القيم: [تفاح، توت ازرق، توت ازرق، موز]. يوجد سهم يشير من العمود الثاني الى العمود الاول.
2;2;279;285;40;4;0.73;0.27;0.95;0.7;0.84;0.485;جدول مكون من عمودين واربع صفوف: العمود الاول بعنوان # ص # وتظهر القيم:[ 0، 1، 1، 2]. العمود الثاني بعنوان # التصنيفات: فئة الفاكهة # وتظهر القيم: [تفاح، توت ازرق، توت ازرق، موز]. يوجد سهم يشير من العمود الثاني الى العمود الاول.
2;2;285;288.56;41;4;0.73;0.27;0.95;0.7;0.84;0.485;جدول مكون من عمودين واربع صفوف: العمود الاول بعنوان # ص # وتظهر القيم:[ 0، 1، 1، 2]. العمود الثاني بعنوان # التصنيفات: فئة الفاكهة # وتظهر القيم: [تفاح، توت ازرق، توت ازرق، موز]. يوجد سهم يشير من العمود الثاني الى العمود الاول.
2;2;288.56;298.56;42;4;0.73;0.27;0.95;0.7;0.84;0.485;جدول مكون من عمودين واربع صفوف: العمود الاول بعنوان # ص # وتظهر القيم:[ 0، 1، 1، 2]. العمود الثاني بعنوان # التصنيفات: فئة الفاكهة # وتظهر القيم: [تفاح، توت ازرق، توت ازرق، موز]. يوجد سهم يشير من العمود الثاني الى العمود الاول.
2;2;298.56;307.84;43;4;0.73;0.27;0.95;0.7;0.84;0.485;جدول مكون من عمودين واربع صفوف: العمود الاول بعنوان # ص # وتظهر القيم:[ 0، 1، 1، 2]. العمود الثاني بعنوان # التصنيفات: فئة الفاكهة # وتظهر القيم: [تفاح، توت ازرق، توت ازرق، موز]. يوجد سهم يشير من العمود الثاني الى العمود الاول.
2;2;307.84;312.6;44;4;0.73;0.27;0.95;0.7;0.84;0.485;جدول مكون من عمودين واربع صفوف: العمود الاول بعنوان # ص # وتظهر القيم:[ 0، 1، 1، 2]. العمود الثاني بعنوان # التصنيفات: فئة الفاكهة # وتظهر القيم: [تفاح، توت ازرق، توت ازرق، موز]. يوجد سهم يشير من العمود الثاني الى العمود الاول.
2;2;312.6;316.24;45;4;0.73;0.27;0.95;0.7;0.84;0.485;جدول مكون من عمودين واربع صفوف: العمود الاول بعنوان # ص # وتظهر القيم:[ 0، 1، 1، 2]. العمود الثاني بعنوان # التصنيفات: فئة الفاكهة # وتظهر القيم: [تفاح، توت ازرق، توت ازرق، موز]. يوجد سهم يشير من العمود الثاني الى العمود الاول.
2;2;316.24;323.64;46;4;0.73;0.27;0.95;0.7;0.84;0.485;جدول مكون من عمودين واربع صفوف: العمود الاول بعنوان # ص # وتظهر القيم:[ 0، 1، 1، 2]. العمود الثاني بعنوان # التصنيفات: فئة الفاكهة # وتظهر القيم: [تفاح، توت ازرق، توت ازرق، موز]. يوجد سهم يشير من العمود الثاني الى العمود الاول.
1;3;77.12;83.64;10;4;0.46;0.4;0.93;0.76;0.695;0.58;جدول مكون من عمودين وصفين: اسم العمود الاول # شذوذ # وتحتوي القيم: [ايجابية حقيقية، ايجابية كاذبة]. اسم العمود الثاني # طبيعي # وتحتوي القيم: [سلبية كاذبة، سلبية حقيقية]. اسم الصف الاول # شذوذ # واسم الصف الثاني # طبيعي #. العنوان العام للاعمدة هو # الحالة الفعلية #.
1;3;83.64;95.5;11;4;0.46;0.4;0.93;0.76;0.695;0.58;جدول مكون من عمودين وصفين: اسم العمود الاول # شذوذ # وتحتوي القيم: [ايجابية حقيقية، ايجابية كاذبة]. اسم العمود الثاني # طبيعي # وتحتوي القيم: [سلبية كاذبة، سلبية حقيقية]. اسم الصف الاول # شذوذ # واسم الصف الثاني # طبيعي #. العنوان العام للاعمدة هو # الحالة الفعلية #.
1;3;95.5;101;12;4;0.46;0.4;0.93;0.76;0.695;0.58;جدول مكون من عمودين وصفين: اسم العمود الاول # شذوذ # وتحتوي القيم: [ايجابية حقيقية، ايجابية كاذبة]. اسم العمود الثاني # طبيعي # وتحتوي القيم: [سلبية كاذبة، سلبية حقيقية]. اسم الصف الاول # شذوذ # واسم الصف الثاني # طبيعي #. العنوان العام للاعمدة هو # الحالة الفعلية #.
1;3;101;105.44;13;4;0.46;0.4;0.93;0.76;0.695;0.58;جدول مكون من عمودين وصفين: اسم العمود الاول # شذوذ # وتحتوي القيم: [ايجابية حقيقية، ايجابية كاذبة]. اسم العمود الثاني # طبيعي # وتحتوي القيم: [سلبية كاذبة، سلبية حقيقية]. اسم الصف الاول # شذوذ # واسم الصف الثاني # طبيعي #. العنوان العام للاعمدة هو # الحالة الفعلية #.
1;3;105.44;112.56;14;4;0.46;0.4;0.93;0.76;0.695;0.58;جدول مكون من عمودين وصفين: اسم العمود الاول # شذوذ # وتحتوي القيم: [ايجابية حقيقية، ايجابية كاذبة]. اسم العمود الثاني # طبيعي # وتحتوي القيم: [سلبية كاذبة، سلبية حقيقية]. اسم الصف الاول # شذوذ # واسم الصف الثاني # طبيعي #. العنوان العام للاعمدة هو # الحالة الفعلية #.
1;3;112.56;117.6;15;4;0.46;0.4;0.93;0.76;0.695;0.58;جدول مكون من عمودين وصفين: اسم العمود الاول # شذوذ # وتحتوي القيم: [ايجابية حقيقية، ايجابية كاذبة]. اسم العمود الثاني # طبيعي # وتحتوي القيم: [سلبية كاذبة، سلبية حقيقية]. اسم الصف الاول # شذوذ # واسم الصف الثاني # طبيعي #. العنوان العام للاعمدة هو # الحالة الفعلية #.
1;3;117.6;122.4;16;4;0.46;0.4;0.93;0.76;0.695;0.58;جدول مكون من عمودين وصفين: اسم العمود الاول # شذوذ # وتحتوي القيم: [ايجابية حقيقية، ايجابية كاذبة]. اسم العمود الثاني # طبيعي # وتحتوي القيم: [سلبية كاذبة، سلبية حقيقية]. اسم الصف الاول # شذوذ # واسم الصف الثاني # طبيعي #. العنوان العام للاعمدة هو # الحالة الفعلية #.
1;3;122.4;135.76;17;4;0.46;0.4;0.93;0.76;0.695;0.58;جدول مكون من عمودين وصفين: اسم العمود الاول # شذوذ # وتحتوي القيم: [ايجابية حقيقية، ايجابية كاذبة]. اسم العمود الثاني # طبيعي # وتحتوي القيم: [سلبية كاذبة، سلبية حقيقية]. اسم الصف الاول # شذوذ # واسم الصف الثاني # طبيعي #. العنوان العام للاعمدة هو # الحالة الفعلية #.
1;3;135.76;151.02;18;4;0.46;0.4;0.93;0.76;0.695;0.58;جدول مكون من عمودين وصفين: اسم العمود الاول # شذوذ # وتحتوي القيم: [ايجابية حقيقية، ايجابية كاذبة]. اسم العمود الثاني # طبيعي # وتحتوي القيم: [سلبية كاذبة، سلبية حقيقية]. اسم الصف الاول # شذوذ # واسم الصف الثاني # طبيعي #. العنوان العام للاعمدة هو # الحالة الفعلية #.
1;1;29.595;32.81;3;12;0.0822;0.577;0.922;0.61;0.5021;0.5935;رمز خط زمني يمتد من اليسار الى اليمين لعرض تاريخ الذكاء الاصطناعي.
1;1;32.81;47.02;4;12;0.0822;0.577;0.922;0.61;0.5021;0.5935;رمز خط زمني يمتد من اليسار الى اليمين لعرض تاريخ الذكاء الاصطناعي.
1;1;47.02;52.52;5;12;0.0822;0.577;0.922;0.61;0.5021;0.5935;رمز خط زمني يمتد من اليسار الى اليمين لعرض تاريخ الذكاء الاصطناعي.
1;1;52.52;65.25;6;12;0.0822;0.577;0.922;0.61;0.5021;0.5935;رمز خط زمني يمتد من اليسار الى اليمين لعرض تاريخ الذكاء الاصطناعي.
1;1;65.25;70.869;7;12;0.0822;0.577;0.922;0.61;0.5021;0.5935;رمز خط زمني يمتد من اليسار الى اليمين لعرض تاريخ الذكاء الاصطناعي.
1;1;70.869;76.2;8;12;0.0822;0.577;0.922;0.61;0.5021;0.5935;رمز خط زمني يمتد من اليسار الى اليمين لعرض تاريخ الذكاء الاصطناعي.
1;1;76.2;81.1;9;12;0.0822;0.577;0.922;0.61;0.5021;0.5935;رمز خط زمني يمتد من اليسار الى اليمين لعرض تاريخ الذكاء الاصطناعي.
1;1;81.1;89.299;10;12;0.0822;0.577;0.922;0.61;0.5021;0.5935;رمز خط زمني يمتد من اليسار الى اليمين لعرض تاريخ الذكاء الاصطناعي.
1;1;89.299;95.53;11;12;0.0822;0.577;0.922;0.61;0.5021;0.5935;رمز خط زمني يمتد من اليسار الى اليمين لعرض تاريخ الذكاء الاصطناعي.
1;1;95.53;103.4;12;12;0.0822;0.577;0.922;0.61;0.5021;0.5935;رمز خط زمني يمتد من اليسار الى اليمين لعرض تاريخ الذكاء الاصطناعي.
1;1;103.4;110.41;13;12;0.0822;0.577;0.922;0.61;0.5021;0.5935;رمز خط زمني يمتد من اليسار الى اليمين لعرض تاريخ الذكاء الاصطناعي.
1;1;110.41;115.75;14;12;0.0822;0.577;0.922;0.61;0.5021;0.5935;رمز خط زمني يمتد من اليسار الى اليمين لعرض تاريخ الذكاء الاصطناعي.
1;1;115.75;125.899;15;12;0.0822;0.577;0.922;0.61;0.5021;0.5935;رمز خط زمني يمتد من اليسار الى اليمين لعرض تاريخ الذكاء الاصطناعي.
1;1;125.899;135.9;16;12;0.0822;0.577;0.922;0.61;0.5021;0.5935;رمز خط زمني يمتد من اليسار الى اليمين لعرض تاريخ الذكاء الاصطناعي.
1;1;135.9;146.14;17;12;0.0822;0.577;0.922;0.61;0.5021;0.5935;رمز خط زمني يمتد من اليسار الى اليمين لعرض تاريخ الذكاء الاصطناعي.
1;1;146.14;155.37;18;12;0.0822;0.577;0.922;0.61;0.5021;0.5935;رمز خط زمني يمتد من اليسار الى اليمين لعرض تاريخ الذكاء الاصطناعي.
1;1;155.37;166.17;19;12;0.0822;0.577;0.922;0.61;0.5021;0.5935;رمز خط زمني يمتد من اليسار الى اليمين لعرض تاريخ الذكاء الاصطناعي.
1;1;166.17;176.84;20;12;0.0822;0.577;0.922;0.61;0.5021;0.5935;رمز خط زمني يمتد من اليسار الى اليمين لعرض تاريخ الذكاء الاصطناعي.
1;1;176.84;187.799;21;12;0.0822;0.577;0.922;0.61;0.5021;0.5935;رمز خط زمني يمتد من اليسار الى اليمين لعرض تاريخ الذكاء الاصطناعي.
1;1;187.799;192.6;22;12;0.0822;0.577;0.922;0.61;0.5021;0.5935;رمز خط زمني يمتد من اليسار الى اليمين لعرض تاريخ الذكاء الاصطناعي.
1;1;192.6;203.769;23;12;0.0822;0.577;0.922;0.61;0.5021;0.5935;رمز خط زمني يمتد من اليسار الى اليمين لعرض تاريخ الذكاء الاصطناعي.
1;1;203.769;212.42;24;12;0.0822;0.577;0.922;0.61;0.5021;0.5935;رمز خط زمني يمتد من اليسار الى اليمين لعرض تاريخ الذكاء الاصطناعي.
1;1;212.42;223.59;25;12;0.0822;0.577;0.922;0.61;0.5021;0.5935;رمز خط زمني يمتد من اليسار الى اليمين لعرض تاريخ الذكاء الاصطناعي.
2;2;205.12;210.06;28;3;0.47;0.25;0.72;0.6;0.595;0.425;سهم يربط بين المدخل والمخرج، ومعه كتلة نصية تحتوي على العبارة: # يتعلم نظامنا العلاقة بين المدخلات (س) والمخرجات (ص). #.
2;2;210.06;216.52;29;3;0.47;0.25;0.72;0.6;0.595;0.425;سهم يربط بين المدخل والمخرج، ومعه كتلة نصية تحتوي على العبارة: # يتعلم نظامنا العلاقة بين المدخلات (س) والمخرجات (ص). #.
2;2;216.52;220;30;3;0.47;0.25;0.72;0.6;0.595;0.425;سهم يربط بين المدخل والمخرج، ومعه كتلة نصية تحتوي على العبارة: # يتعلم نظامنا العلاقة بين المدخلات (س) والمخرجات (ص). #.
2;2;220;226.08;31;3;0.47;0.25;0.72;0.6;0.595;0.425;سهم يربط بين المدخل والمخرج، ومعه كتلة نصية تحتوي على العبارة: # يتعلم نظامنا العلاقة بين المدخلات (س) والمخرجات (ص). #.
2;2;226.08;232;32;3;0.47;0.25;0.72;0.6;0.595;0.425;سهم يربط بين المدخل والمخرج، ومعه كتلة نصية تحتوي على العبارة: # يتعلم نظامنا العلاقة بين المدخلات (س) والمخرجات (ص). #.
2;2;232;236.04;33;3;0.47;0.25;0.72;0.6;0.595;0.425;سهم يربط بين المدخل والمخرج، ومعه كتلة نصية تحتوي على العبارة: # يتعلم نظامنا العلاقة بين المدخلات (س) والمخرجات (ص). #.
2;2;236.04;242.44;34;3;0.47;0.25;0.72;0.6;0.595;0.425;سهم يربط بين المدخل والمخرج، ومعه كتلة نصية تحتوي على العبارة: # يتعلم نظامنا العلاقة بين المدخلات (س) والمخرجات (ص). #.
2;2;242.44;249.04;35;3;0.47;0.25;0.72;0.6;0.595;0.425;سهم يربط بين المدخل والمخرج، ومعه كتلة نصية تحتوي على العبارة: # يتعلم نظامنا العلاقة بين المدخلات (س) والمخرجات (ص). #.
2;2;249.04;255.52;36;3;0.47;0.25;0.72;0.6;0.595;0.425;سهم يربط بين المدخل والمخرج، ومعه كتلة نصية تحتوي على العبارة: # يتعلم نظامنا العلاقة بين المدخلات (س) والمخرجات (ص). #.
2;2;255.52;265.52;37;3;0.47;0.25;0.72;0.6;0.595;0.425;سهم يربط بين المدخل والمخرج، ومعه كتلة نصية تحتوي على العبارة: # يتعلم نظامنا العلاقة بين المدخلات (س) والمخرجات (ص). #.
2;2;265.52;274.04;38;3;0.47;0.25;0.72;0.6;0.595;0.425;سهم يربط بين المدخل والمخرج، ومعه كتلة نصية تحتوي على العبارة: # يتعلم نظامنا العلاقة بين المدخلات (س) والمخرجات (ص). #.
2;2;274.04;279;39;3;0.47;0.25;0.72;0.6;0.595;0.425;سهم يربط بين المدخل والمخرج، ومعه كتلة نصية تحتوي على العبارة: # يتعلم نظامنا العلاقة بين المدخلات (س) والمخرجات (ص). #.
2;2;279;285;40;3;0.47;0.25;0.72;0.6;0.595;0.425;سهم يربط بين المدخل والمخرج، ومعه كتلة نصية تحتوي على العبارة: # يتعلم نظامنا العلاقة بين المدخلات (س) والمخرجات (ص). #.
2;2;285;288.56;41;3;0.47;0.25;0.72;0.6;0.595;0.425;سهم يربط بين المدخل والمخرج، ومعه كتلة نصية تحتوي على العبارة: # يتعلم نظامنا العلاقة بين المدخلات (س) والمخرجات (ص). #.
2;2;288.56;298.56;42;3;0.47;0.25;0.72;0.6;0.595;0.425;سهم يربط بين المدخل والمخرج، ومعه كتلة نصية تحتوي على العبارة: # يتعلم نظامنا العلاقة بين المدخلات (س) والمخرجات (ص). #.
2;2;298.56;307.84;43;3;0.47;0.25;0.72;0.6;0.595;0.425;سهم يربط بين المدخل والمخرج، ومعه كتلة نصية تحتوي على العبارة: # يتعلم نظامنا العلاقة بين المدخلات (س) والمخرجات (ص). #.
2;2;307.84;312.6;44;3;0.47;0.25;0.72;0.6;0.595;0.425;سهم يربط بين المدخل والمخرج، ومعه كتلة نصية تحتوي على العبارة: # يتعلم نظامنا العلاقة بين المدخلات (س) والمخرجات (ص). #.
2;2;312.6;316.24;45;3;0.47;0.25;0.72;0.6;0.595;0.425;سهم يربط بين المدخل والمخرج، ومعه كتلة نصية تحتوي على العبارة: # يتعلم نظامنا العلاقة بين المدخلات (س) والمخرجات (ص). #.
2;2;316.24;323.64;46;3;0.47;0.25;0.72;0.6;0.595;0.425;سهم يربط بين المدخل والمخرج، ومعه كتلة نصية تحتوي على العبارة: # يتعلم نظامنا العلاقة بين المدخلات (س) والمخرجات (ص). #.
1;1;29.595;32.81;3;8;0.58;0.603;0.74;0.9;0.66;0.7515;سهم يشير الى صورة توضح ذكاء اكثر تطورا للذكاء الاصطناعي.
1;1;32.81;47.02;4;8;0.58;0.603;0.74;0.9;0.66;0.7515;سهم يشير الى صورة توضح ذكاء اكثر تطورا للذكاء الاصطناعي.
1;1;47.02;52.52;5;8;0.58;0.603;0.74;0.9;0.66;0.7515;سهم يشير الى صورة توضح ذكاء اكثر تطورا للذكاء الاصطناعي.
1;1;52.52;65.25;6;8;0.58;0.603;0.74;0.9;0.66;0.7515;سهم يشير الى صورة توضح ذكاء اكثر تطورا للذكاء الاصطناعي.
1;1;65.25;70.869;7;8;0.58;0.603;0.74;0.9;0.66;0.7515;سهم يشير الى صورة توضح ذكاء اكثر تطورا للذكاء الاصطناعي.
1;1;70.869;76.2;8;8;0.58;0.603;0.74;0.9;0.66;0.7515;سهم يشير الى صورة توضح ذكاء اكثر تطورا للذكاء الاصطناعي.
1;1;76.2;81.1;9;8;0.58;0.603;0.74;0.9;0.66;0.7515;سهم يشير الى صورة توضح ذكاء اكثر تطورا للذكاء الاصطناعي.
1;1;81.1;89.299;10;8;0.58;0.603;0.74;0.9;0.66;0.7515;سهم يشير الى صورة توضح ذكاء اكثر تطورا للذكاء الاصطناعي.
1;1;89.299;95.53;11;8;0.58;0.603;0.74;0.9;0.66;0.7515;سهم يشير الى صورة توضح ذكاء اكثر تطورا للذكاء الاصطناعي.
1;1;95.53;103.4;12;8;0.58;0.603;0.74;0.9;0.66;0.7515;سهم يشير الى صورة توضح ذكاء اكثر تطورا للذكاء الاصطناعي.
1;1;103.4;110.41;13;8;0.58;0.603;0.74;0.9;0.66;0.7515;سهم يشير الى صورة توضح ذكاء اكثر تطورا للذكاء الاصطناعي.
1;1;110.41;115.75;14;8;0.58;0.603;0.74;0.9;0.66;0.7515;سهم يشير الى صورة توضح ذكاء اكثر تطورا للذكاء الاصطناعي.
1;1;115.75;125.899;15;8;0.58;0.603;0.74;0.9;0.66;0.7515;سهم يشير الى صورة توضح ذكاء اكثر تطورا للذكاء الاصطناعي.
1;1;125.899;135.9;16;8;0.58;0.603;0.74;0.9;0.66;0.7515;سهم يشير الى صورة توضح ذكاء اكثر تطورا للذكاء الاصطناعي.
1;1;135.9;146.14;17;8;0.58;0.603;0.74;0.9;0.66;0.7515;سهم يشير الى صورة توضح ذكاء اكثر تطورا للذكاء الاصطناعي.
1;1;146.14;155.37;18;8;0.58;0.603;0.74;0.9;0.66;0.7515;سهم يشير الى صورة توضح ذكاء اكثر تطورا للذكاء الاصطناعي.
1;1;155.37;166.17;19;8;0.58;0.603;0.74;0.9;0.66;0.7515;سهم يشير الى صورة توضح ذكاء اكثر تطورا للذكاء الاصطناعي.
1;1;166.17;176.84;20;8;0.58;0.603;0.74;0.9;0.66;0.7515;سهم يشير الى صورة توضح ذكاء اكثر تطورا للذكاء الاصطناعي.
1;1;176.84;187.799;21;8;0.58;0.603;0.74;0.9;0.66;0.7515;سهم يشير الى صورة توضح ذكاء اكثر تطورا للذكاء الاصطناعي.
1;1;187.799;192.6;22;8;0.58;0.603;0.74;0.9;0.66;0.7515;سهم يشير الى صورة توضح ذكاء اكثر تطورا للذكاء الاصطناعي.
1;1;192.6;203.769;23;8;0.58;0.603;0.74;0.9;0.66;0.7515;سهم يشير الى صورة توضح ذكاء اكثر تطورا للذكاء الاصطناعي.
1;1;203.769;212.42;24;8;0.58;0.603;0.74;0.9;0.66;0.7515;سهم يشير الى صورة توضح ذكاء اكثر تطورا للذكاء الاصطناعي.
1;1;212.42;223.59;25;8;0.58;0.603;0.74;0.9;0.66;0.7515;سهم يشير الى صورة توضح ذكاء اكثر تطورا للذكاء الاصطناعي.
1;1;29.595;32.81;3;6;0.42;0.29;0.584;0.576;0.502;0.433;سهم يشير الى صورة توضح ذكاء الذكاء الاصطناعي.
1;1;32.81;47.02;4;6;0.42;0.29;0.584;0.576;0.502;0.433;سهم يشير الى صورة توضح ذكاء الذكاء الاصطناعي.
1;1;47.02;52.52;5;6;0.42;0.29;0.584;0.576;0.502;0.433;سهم يشير الى صورة توضح ذكاء الذكاء الاصطناعي.
1;1;52.52;65.25;6;6;0.42;0.29;0.584;0.576;0.502;0.433;سهم يشير الى صورة توضح ذكاء الذكاء الاصطناعي.
1;1;65.25;70.869;7;6;0.42;0.29;0.584;0.576;0.502;0.433;سهم يشير الى صورة توضح ذكاء الذكاء الاصطناعي.
1;1;70.869;76.2;8;6;0.42;0.29;0.584;0.576;0.502;0.433;سهم يشير الى صورة توضح ذكاء الذكاء الاصطناعي.
1;1;76.2;81.1;9;6;0.42;0.29;0.584;0.576;0.502;0.433;سهم يشير الى صورة توضح ذكاء الذكاء الاصطناعي.
1;1;81.1;89.299;10;6;0.42;0.29;0.584;0.576;0.502;0.433;سهم يشير الى صورة توضح ذكاء الذكاء الاصطناعي.
1;1;89.299;95.53;11;6;0.42;0.29;0.584;0.576;0.502;0.433;سهم يشير الى صورة توضح ذكاء الذكاء الاصطناعي.
1;1;95.53;103.4;12;6;0.42;0.29;0.584;0.576;0.502;0.433;سهم يشير الى صورة توضح ذكاء الذكاء الاصطناعي.
1;1;103.4;110.41;13;6;0.42;0.29;0.584;0.576;0.502;0.433;سهم يشير الى صورة توضح ذكاء الذكاء الاصطناعي.
1;1;110.41;115.75;14;6;0.42;0.29;0.584;0.576;0.502;0.433;سهم يشير الى صورة توضح ذكاء الذكاء الاصطناعي.
1;1;115.75;125.899;15;6;0.42;0.29;0.584;0.576;0.502;0.433;سهم يشير الى صورة توضح ذكاء الذكاء الاصطناعي.
1;1;125.899;135.9;16;6;0.42;0.29;0.584;0.576;0.502;0.433;سهم يشير الى صورة توضح ذكاء الذكاء الاصطناعي.
1;1;135.9;146.14;17;6;0.42;0.29;0.584;0.576;0.502;0.433;سهم يشير الى صورة توضح ذكاء الذكاء الاصطناعي.
1;1;146.14;155.37;18;6;0.42;0.29;0.584;0.576;0.502;0.433;سهم يشير الى صورة توضح ذكاء الذكاء الاصطناعي.
1;1;155.37;166.17;19;6;0.42;0.29;0.584;0.576;0.502;0.433;سهم يشير الى صورة توضح ذكاء الذكاء الاصطناعي.
1;1;166.17;176.84;20;6;0.42;0.29;0.584;0.576;0.502;0.433;سهم يشير الى صورة توضح ذكاء الذكاء الاصطناعي.
1;1;176.84;187.799;21;6;0.42;0.29;0.584;0.576;0.502;0.433;سهم يشير الى صورة توضح ذكاء الذكاء الاصطناعي.
1;1;187.799;192.6;22;6;0.42;0.29;0.584;0.576;0.502;0.433;سهم يشير الى صورة توضح ذكاء الذكاء الاصطناعي.
1;1;192.6;203.769;23;6;0.42;0.29;0.584;0.576;0.502;0.433;سهم يشير الى صورة توضح ذكاء الذكاء الاصطناعي.
1;1;203.769;212.42;24;6;0.42;0.29;0.584;0.576;0.502;0.433;سهم يشير الى صورة توضح ذكاء الذكاء الاصطناعي.
1;1;212.42;223.59;25;6;0.42;0.29;0.584;0.576;0.502;0.433;سهم يشير الى صورة توضح ذكاء الذكاء الاصطناعي.
0;3;0.28;5.36;0;5;0.4;0.6;0.6;0.96;0.5;0.78;سهم يشير الى صورة لمصنع، وتحت الصورة توجد كتلة نصية تقول: # الدالة: مصنع تغليف الفواكه #.
0;3;5.36;15.55;1;5;0.4;0.6;0.6;0.96;0.5;0.78;سهم يشير الى صورة لمصنع، وتحت الصورة توجد كتلة نصية تقول: # الدالة: مصنع تغليف الفواكه #.
0;3;15.55;20.6;2;5;0.4;0.6;0.6;0.96;0.5;0.78;سهم يشير الى صورة لمصنع، وتحت الصورة توجد كتلة نصية تقول: # الدالة: مصنع تغليف الفواكه #.
0;3;20.6;28.84;3;5;0.4;0.6;0.6;0.96;0.5;0.78;سهم يشير الى صورة لمصنع، وتحت الصورة توجد كتلة نصية تقول: # الدالة: مصنع تغليف الفواكه #.
0;3;28.84;32.56;4;5;0.4;0.6;0.6;0.96;0.5;0.78;سهم يشير الى صورة لمصنع، وتحت الصورة توجد كتلة نصية تقول: # الدالة: مصنع تغليف الفواكه #.
0;3;32.56;37.54;5;5;0.4;0.6;0.6;0.96;0.5;0.78;سهم يشير الى صورة لمصنع، وتحت الصورة توجد كتلة نصية تقول: # الدالة: مصنع تغليف الفواكه #.
0;3;37.54;48.4;6;5;0.4;0.6;0.6;0.96;0.5;0.78;سهم يشير الى صورة لمصنع، وتحت الصورة توجد كتلة نصية تقول: # الدالة: مصنع تغليف الفواكه #.
0;3;48.4;56.56;7;5;0.4;0.6;0.6;0.96;0.5;0.78;سهم يشير الى صورة لمصنع، وتحت الصورة توجد كتلة نصية تقول: # الدالة: مصنع تغليف الفواكه #.
0;3;56.56;67.68;8;5;0.4;0.6;0.6;0.96;0.5;0.78;سهم يشير الى صورة لمصنع، وتحت الصورة توجد كتلة نصية تقول: # الدالة: مصنع تغليف الفواكه #.
0;3;67.68;77.12;9;5;0.4;0.6;0.6;0.96;0.5;0.78;سهم يشير الى صورة لمصنع، وتحت الصورة توجد كتلة نصية تقول: # الدالة: مصنع تغليف الفواكه #.
1;1;29.595;32.81;3;10;0.74;0.29;0.9;0.58;0.82;0.435;سهم يشير الى صورة يظهر فيها روبوت محادثة وصبي يتحدثان معا.
1;1;32.81;47.02;4;10;0.74;0.29;0.9;0.58;0.82;0.435;سهم يشير الى صورة يظهر فيها روبوت محادثة وصبي يتحدثان معا.
1;1;47.02;52.52;5;10;0.74;0.29;0.9;0.58;0.82;0.435;سهم يشير الى صورة يظهر فيها روبوت محادثة وصبي يتحدثان معا.
1;1;52.52;65.25;6;10;0.74;0.29;0.9;0.58;0.82;0.435;سهم يشير الى صورة يظهر فيها روبوت محادثة وصبي يتحدثان معا.
1;1;65.25;70.869;7;10;0.74;0.29;0.9;0.58;0.82;0.435;سهم يشير الى صورة يظهر فيها روبوت محادثة وصبي يتحدثان معا.
1;1;70.869;76.2;8;10;0.74;0.29;0.9;0.58;0.82;0.435;سهم يشير الى صورة يظهر فيها روبوت محادثة وصبي يتحدثان معا.
1;1;76.2;81.1;9;10;0.74;0.29;0.9;0.58;0.82;0.435;سهم يشير الى صورة يظهر فيها روبوت محادثة وصبي يتحدثان معا.
